storyid	split
5db25b56-ecb9-4782-a714-2cf098ccca5c	train
bafa176c-fb7d-4bbe-bbd1-af147d76668b	train
ee6aa5cf-2784-447c-a304-4418cc9b8c4a	train
f5240b6d-bb7c-499e-84c0-0370cfed5d4b	train
1fe963e5-b392-427a-9e04-e7c82a994188	train
93838b5c-3b37-4b6f-96d1-cb94b43f5645	train
4b3b9c5d-6f05-421f-8d31-2336ed7c5514	train
502d8764-5a8b-42fa-a3d9-b1a06d3a02e4	train
2a0cf0f3-55c4-48b2-b678-d37c5ad55b74	train
c27605b0-85d8-4afd-a239-9c913ef5782b	train
a79e44c5-c282-42d5-97ec-101d4f08c8a9	train
d0f9442b-c42e-4974-a380-708be00160b6	train
b527d0a9-cca4-4501-b68a-a7acb1218fd1	train
d8185fd7-58c9-467b-8649-2ad1fc5b9766	train
f9416308-ae4b-4d9c-acdd-cc9ffe8c8192	train
1ffd8988-6c89-486f-b7de-eb0c6a015b78	train
6a6008c2-f2c7-4222-99bc-3d3b7d7af70b	train
8374f421-f784-43df-9034-5b4108ec3b74	train
31f8c94e-0089-481d-89ab-761d24c6f3f0	train
5b4dde9c-db80-47b0-83da-6d02ee4eef34	train
f69c8891-cce4-4f62-9e59-35d2d0542139	train
2964f121-79be-4093-9de7-8e5382a26c05	train
94d8fe18-84ea-4a3b-baae-23ef8a926790	train
04f55624-19ce-4b35-8765-afa7c4bc23bc	train
6d2b1e4e-3cd8-4860-ac8e-db634682ba86	train
a42bef86-2bd9-4d1a-ab7b-b5ba525cd55f	train
0cb77eac-de6b-4313-a366-e4e2f10e0e93	train
c6411915-e241-4e73-ac1e-27fa65ddd436	train
a7c5a3f8-c501-4dbb-9a35-a6fb613d3d47	train
82bcc523-3b8f-444f-8ffe-37b264cfc340	train
ef0160f8-8387-4cd9-83fe-80cad591c794	train
05130ec7-a3f8-4be3-8e91-52547c9b7c7f	train
490c40b5-55dd-4464-8c8b-daa164cd0a3f	train
784c8995-a213-4a51-bfd7-90124ec9d302	train
49d23a03-1883-4739-9d24-606c484a1741	train
9eb0b1a9-0bc2-4c70-be3a-c10ab812ea9f	train
c46313bb-2e16-4893-b8e2-8d2a5cd407b1	train
776a0898-e281-4730-8202-3a5cf2715034	train
cc27b5dd-d809-4af2-8b53-d4ecf994d649	train
264f0b8b-1aeb-4e1f-ac70-287805f1ce0e	train
1a35ad81-f7b8-411f-aa55-439aca638581	train
9d0401f0-5035-4818-ab03-b0f411be7af9	train
6a1121a5-d3c9-4d49-83fa-b33714fcdd5e	train
9f07a9bb-7b15-4210-bb59-6ea9201fb684	train
7daa016b-0f6c-4442-bbfa-fd8ce29ec7a8	train
a235e649-92dc-4171-bf59-955e857b5084	train
fe9ae412-778b-431d-8881-ad7cf0c933a0	train
35bc8e37-8cd4-4818-9ff1-593d15218b82	train
b26f09cf-408d-4a2e-8cc7-dd8f2e26c98a	train
89cd0f74-dcc0-460c-acf8-5c0a1858f8b4	train
f906f91c-9f24-45e9-adfd-ebde90f9de93	train
f2aa91a0-eb2b-4292-af09-6bb35b6107fe	train
b20b0047-ab8b-4df1-b527-1f9ea3e3f1c9	train
11f5e95d-cb86-4751-add7-b42bf7b11144	train
10597f05-c33a-438e-95e3-2b7fbe418309	train
b6c78513-ed17-49c3-916b-9ffc44fc57b5	train
a85073c8-8031-4cab-aa6f-ea4f07f2f815	train
f04f98ed-e124-42a5-b1b5-4c20c8f82bf3	train
90a9af90-213a-4b8e-b121-e72bd8cac295	train
21cf91d1-5ca6-41b1-9307-aa54bf744d90	train
6757ed12-463d-478c-8c7f-9fc2cbc98b68	train
1937644d-8406-404a-bf6c-802dab5b828a	train
2573349a-d6e8-4e29-b0d8-5d5070a392cc	train
6aab9126-3728-4331-9ce9-f69b738a8aca	train
8d40d0d7-82f3-4760-94ab-b8660bc909ca	train
5aaa2bfc-50db-4fe2-8758-bdec26e47e13	train
743cbb3b-a25b-4cbf-9d65-5bc98173e556	train
bf6bab9b-bc71-4f68-8c12-7ec16c16952f	train
f65b7bd0-8b5c-4d3c-8731-ef86f07c07f0	train
4a1d5af9-78cc-442c-9ac8-1179836a4a0b	train
56643589-7131-4b26-a150-8702ffb10b9e	train
24fbdeae-afe6-4ebd-9b19-d93bd7426679	train
c1326efc-6f86-402a-818f-c9326c037cc9	train
9c4e8a84-94ae-4dcb-bb66-cb4068d249f8	train
efd5a1ec-0601-406b-acff-319083d58e51	train
92e020b4-e390-45ae-9bc3-1326f53fd58a	train
dc7b88e5-75d3-4ad5-abc8-fb3fbd2d4b55	train
07a8b675-b6fc-4744-8233-bf80ce05a46d	train
77df2d8a-627b-47ac-bb6f-1de31c429693	train
1bf86c52-e0b8-4e4a-a162-45320ee350f2	train
719f4c11-9c70-4f8e-9da1-c61b83f84973	train
81eb99f4-50db-4c60-ae24-bdc1dae3f676	train
835a591a-34ec-4560-8910-5f1709e2c058	train
7df77905-5515-4028-bd23-bd07864d7253	train
c6010300-341c-4361-8b54-ed9ecbd82e34	train
ff60f313-e1c3-401e-bdfb-144ebafcf90e	train
58e81fab-dea1-43da-87d9-92bf6b61f902	train
3db238d4-3ec3-4e28-a939-8bfb2105a302	train
892e9269-ce0f-4dc6-9305-e213eedd45c3	train
2bd0acaf-1881-4cd4-8ee3-d26b6461bd0a	train
dc56b49a-7211-4afe-8bc0-16cc2d1ea5ee	train
d7a83da7-a1ba-4ec5-bea1-494640daa1f7	train
50d37eb8-30e9-48a7-9a78-6a62c1e183f2	train
2c4e4077-1b38-4419-b89d-4ef931e6e936	train
caf97f71-773c-429d-a0fc-eca6253133e5	train
1370e0d3-335a-48cd-9251-d6253791dd18	train
67a1e2df-2bd1-46c1-85fd-74a2f79fd671	train
a41030a7-7583-44a9-ab6b-b9f9d82b7457	train
108d0416-f7a4-4a57-8aec-607743d27701	train
51173fdb-2f84-412d-8303-72492d1e2b32	train
ecb33be6-2623-41a8-ae2f-327e16a0384b	train
1fd96d14-4712-4965-aaa4-ab8260a87d8b	train
20a8f2e7-55f8-405e-ac6f-d9d1e8bc4bf9	train
2c4892a7-4dcf-4ddf-a145-33d04fadd54a	train
fbfd571d-45c0-4ab3-b6bd-c44f52607588	train
2dbc3525-76ff-48bb-8a87-c5684db38d8b	train
f42d4a6c-f0f6-44e4-bf2c-0cd498190977	train
315692a4-ebb3-4b59-a667-6157d1eec1fe	train
37b5aae1-3f5e-4509-b3b5-053719035c14	train
8ef6a288-48e7-43e9-ae20-06cf85b19595	train
6e11caf5-1438-4c08-a86a-0ca19a85b796	train
e6adcb5f-8e20-49f6-835b-c66ee562c9ae	train
c707599d-d05d-4d0b-a8e0-4a8074eaadde	train
bd0c835b-29a8-4876-9640-4653f0705ba6	train
430d4a6b-7d5c-4903-9457-8fe9ef818b7e	train
1bf8f963-7aef-4076-ad71-57c1e1297196	train
03b38254-ab47-40ae-8322-deca063d09f0	train
b32e39a7-e8ed-4619-96d6-38736d65d70d	train
cac7941d-a83f-4b13-99e1-78106fb5dec7	train
b9780363-c489-436c-bbdc-c9315b1e6e12	train
fd3a2711-de2a-45bf-b5d7-ea4a9f333264	train
5db40b0d-7b3b-4724-88f0-1c597ac8f3bd	train
4b7d77ab-c262-4f45-8e14-65b4493d5883	train
bc34173a-83fb-4ee1-8c7f-03526f0faea1	train
aa1382d3-80bf-4cbe-a472-d9c87be4317a	train
59c6f7fe-0e7b-4125-b609-603caa385145	train
633def9a-5b1e-4e79-aa42-17ef23e71076	train
4a4f9091-924c-40da-bc81-574635ae8761	train
07d6c23c-a7e2-486f-a753-6130b9ee7b00	train
32793bc8-1c9c-46a8-954a-6a84aea9f857	train
63e259fc-0d68-4db2-a2f8-b064aa4c628d	train
9536debf-d3f1-46e3-98ee-8510d76d2f47	train
6eede4f7-60ce-4928-bd05-3a0ceabff6ab	train
587cc9c5-ebeb-4638-a2a3-6e55ede8b3cd	train
5ecc5cd2-ff2f-444e-977d-ee75156d2451	train
e4dd8c22-ef8e-4405-8ec8-84abeeeae456	train
db8fa6d4-7a35-4ad7-8c79-4a4575434fb7	train
80d6350b-93bb-43ec-80b8-24ba63d2b522	train
8ccab031-031b-40e9-9cec-63122911ffcd	train
d8d13281-92b9-4c20-ba00-46a5ef7a4d0f	train
6d6e687d-b09c-48c8-a231-ccdd187af5db	train
7e18d395-4552-43a2-8a95-5a20d50e2d5c	train
371408a9-6a06-47c7-b7f7-a559e3fdc622	train
41ea3899-5d2b-4c6e-b93a-dca72912bdae	train
3b24c760-2a4f-4e52-9c98-16354557a344	train
70a6abc7-d460-4947-92b5-ff99e8c515a1	train
5d1e898d-8f16-44b8-912f-8fa2d8d651c5	train
a1f594c0-9845-439b-ae8e-8c52a6e7d0ef	train
bdcddc2b-bab5-4c7d-882e-a46490292899	train
e7a8e42e-3dfb-4724-9835-ec68460980b4	train
703b789b-41a1-4ca7-9d39-1e691637f242	train
a5a7ab7f-94ec-4d05-9d39-09a14519ad14	train
72e7d699-b770-44dd-a081-5bd6978622bb	train
2b082d63-1b14-414a-997e-8437c73f4b5e	train
7ed25841-b354-4db1-881c-9e7b18636843	train
714d742c-4a12-49de-89ed-05fbbccca759	train
f796a3d1-1875-4b1f-9b2b-42f1fda7e664	train
38d90b49-1bee-4191-b904-8301525bd801	train
4446716e-f108-4e9d-bf58-2c1be10d6c47	train
5e6be0d6-c320-4c3f-a2ad-b1672d5870fa	train
98198f3e-6019-403d-a93b-0fdb020dda05	train
3729f9a9-34fd-467e-b786-a240ccf4e4b8	train
c0bc9f8e-48fa-4713-8f6a-7c07b4348cba	train
f5fd3b8d-bf1e-4721-a27e-4186b19bd385	train
463e7208-27c5-4a82-b3e4-a656dcfe86cc	train
eca64a8c-b506-4ffa-803b-84e788e566f5	train
5b5d3a01-be37-49c0-bc1a-b93e6d91dea1	train
c4c88e6c-5536-4197-9434-64f89162048f	train
735b5981-e5a5-48d1-a967-de9384205b70	train
39b711fa-cf90-4b7f-88a4-48931bcf3bb2	train
5cc87b0c-404b-426c-ac05-f4a27252425e	train
092a1ddf-9a68-4b2e-a842-584c02c9a988	train
8fe8c6d1-f0db-4c65-9ce8-76867c12ddfa	train
6660e749-7be3-4a9e-a98d-db1f74d42cda	train
5f1aeb03-baa8-49fc-bd51-4eebb16bd1aa	train
0903a471-0383-492e-bb30-d1086c81b4e7	train
0f4a3e9f-503d-40c1-a498-d28a5eadb28e	train
9a458b7e-80d0-4a11-8304-023e79fd500d	train
f7601470-51c6-4e17-859e-ef42ab872605	train
5b8fd850-b7e7-4715-a423-8ab03427ce03	train
4de5b3df-5401-466f-97ca-05b7327d07ec	train
d7695ad5-ca28-458b-9c73-2beadeb15846	train
6f1d75ca-a353-4808-a22e-9561cff59bc6	train
1e707541-8d4b-4cbd-a3ed-9e8db12f616e	train
88f0acc1-d74f-43e1-9520-4b99a5c3cd25	train
6f34c576-fd5b-485d-b2c4-05ef74b46795	train
b2ddf39b-8024-4b25-9119-9d7539814944	train
bc6df5dd-f939-4390-a256-63729cd37b5b	train
bf144034-8281-4ae8-890e-6aa702cfcc83	train
9d49bda2-70d5-4c70-815c-5ae1aff08462	train
10b19475-876f-4598-8335-a26de344fd48	train
2564460d-2062-49ba-b612-e1e82b0930f0	train
f084bcb3-5607-4915-8464-61f7869fef50	train
e355f387-081b-49e4-80c7-a6315a41a49f	train
c5c2ab54-125b-4c09-a034-7e2a02f00df7	train
e95b4005-fcb2-4550-ae63-67d8d2457b6f	train
32be3bcf-a18f-4471-9bbb-716aed0e9d80	train
bd1be1c4-0e27-4074-8b9a-35e25620e528	train
681d821e-4177-4d67-bdf6-801b367d35b7	train
a1fc4c34-c07b-4fa7-a886-7303b85e193f	train
98c29165-8555-40a8-98d7-e0471d985ad6	train
b4e6f105-a277-444c-ba9b-7d01657937b3	train
27303d9f-1f03-4a94-8958-f031b09c8799	train
40929a07-1dd7-4c65-9d79-a84086e947ff	train
dfe5d426-3923-4afe-b3ea-47767565a50c	train
38c79d4e-4ef6-422c-bd57-a60234cd9bf0	train
2d2c656d-a7d2-459f-8327-294a02e7cf32	train
3bee26a5-1295-458a-9aab-ba03b6709efa	train
73c03d1f-956e-42f6-9b88-a5663bf37b14	train
02f7992d-fe68-4c54-b234-829f9fb8b436	train
f9cddf9e-51ac-4d01-9599-eff250b9012a	train
cb1cb5b5-ca08-4885-af3b-2af847a282e9	train
bce96fe3-7cba-4460-8daa-bd429ad87292	train
4a340524-80dc-4dfe-ad18-d1752b55470c	train
9c077314-da7e-40b7-87fd-78687dff5827	train
51ec94a7-ab37-480d-821e-c8b78d6793d6	train
8c409f45-de22-4d2b-bdc3-46a1f52a6593	train
50b346fe-212c-4588-a3ac-c0c708453acb	train
9c051159-c7b3-47ff-8a86-b5de907d3499	train
8e176078-1a48-459d-afd3-285886fdd4fd	train
2df45af3-879e-452e-8027-183318243856	train
2881c2fe-b39d-4b15-85a1-2290459a407f	train
e210b69c-8b6f-41a0-a4cb-e60c259e0465	train
f135e379-ecdf-43d5-b5b8-d4f317eaec22	train
8290d0d1-9f74-4a07-b708-509442bd6919	train
ff754bba-3598-47ee-ab1b-c7541f3fb9d7	train
51e4d0b9-209b-4772-9a51-42dcd86bfee1	train
73e61ce3-465b-4876-8add-2e8e9ee0842c	train
994df5e7-2987-4b29-bfc6-97f6b863047d	train
5958699f-c53d-41af-9eae-4df79f7ab0ff	train
08fe9227-2571-421b-b47e-9b74cff0bf0b	train
b990e037-cda1-4f33-9c65-8023d39c4d0b	train
e5701bb3-0e6d-4d6d-a42b-ec03a74fe823	train
7ea7ac5b-8e51-4610-9002-0e813636ab60	train
5f426e0b-db92-4234-b1fb-1b9be39e38d2	train
a41a7601-aedf-4f37-8a8f-f33e8b99575e	train
164843c2-8ed8-4c83-8157-1ac4c10618b8	train
9b9bc232-0984-4f29-ac3b-083e15be7b85	train
3fbb98b9-9f97-4aad-8425-ee89d6ad44f8	train
f2099449-9765-46a1-b870-2e8bd038c657	train
23227d55-f54e-47f7-aa8f-5d768dba8d76	train
05051baf-b471-47ee-9c3a-bd9f81dc4a0f	train
a16180b3-7731-48bc-a882-16e3a6dcbfcf	train
8511e0cb-4526-43fc-8d52-6753249dd169	train
dda04eae-da80-47bf-8771-4fee5c835a9c	train
a8dec2e6-d6c6-44a5-a237-3ff9fe2ffca6	train
f6986e20-e2d2-49f9-b017-5df454ac0003	train
16eccaf9-4740-462b-afcb-46d964a6da06	train
37543a70-452e-4602-920a-84fbc83f8e1a	train
a4fbd067-f379-404e-ac58-b101861cf695	train
f1c7ef20-9500-4d10-828c-af0115f57410	train
46e53e37-540b-4de9-898a-1e619c37d1ae	train
099192a9-cc19-46e4-83b2-3a5527152a3c	train
fce4f0d9-6dd1-4f43-abc7-ef16858cc18c	train
8f57fbb4-b07f-4a06-baa1-7df0fab69820	train
0e278ef1-be3a-43f5-9ac5-1396f5dd6d1f	train
c9e57fd2-d9b6-434f-a60c-4fd626b65d4d	train
bbb6f06d-c5ea-460a-9ab6-ea70290a49ea	train
c5ae8221-6273-4788-9577-338835075a7e	train
4694d413-2065-4c18-8979-bd9dbfd6fa84	train
3a4ca579-72cc-436f-bd04-f1ff0505dca0	train
c323f1b3-5492-481d-823e-8e419e928b9f	train
67fab3a4-6d44-4d8d-888d-46f77d638df5	train
8e74237e-4216-4aed-bec3-b11fc38ba9cd	train
ea53d9c1-82ba-4b13-adc0-9c45e91f0e92	train
8da16a2f-3a1d-4fa0-9872-2b941551b24c	train
d928422a-72f2-42d0-afe5-ce83ff171ee2	train
9dad6d2d-8b33-42a5-9ddf-a8d521c7fe78	train
1aee5be3-7630-41f5-8897-47f61839366a	train
b8aaff4b-d87c-4fa0-a31c-fd00f987b430	train
8c949c45-58f3-43e8-b358-f052f471052c	train
54b5ef07-0dc3-466b-a539-99bbca1b1edd	train
76bb5a6e-1a05-47bc-b09b-61b998b1e589	train
85ab9e2c-d594-4e13-a9cb-efc246a462e2	train
1abfb25e-b851-4de8-8a03-67aa7fcdf5aa	train
41e6a4ac-c2eb-413b-b4ef-8c6097ec3ff1	train
689a68da-e047-45a3-9383-bb2c46708a59	train
33938044-1fd4-4eec-862f-afbf26f2dcbe	train
6d1f90c2-0f72-4c03-911c-6cd4a1898fe9	train
7e02164a-94d0-4845-b105-34496951db0b	train
34f7e76f-7a97-48ae-a289-c8bb187bffad	train
edaf3983-549f-4405-907d-c017e85054ca	train
b5b39211-9a56-4418-ba09-ac3800c7a67a	train
7ff9c3e4-b5ba-46b8-aca9-074dc9d37a12	train
46a82c81-40b3-4293-a7df-2522db057796	train
bc3ea88f-fad5-42a4-ae29-21fa8fc169cb	train
71cf07f7-de77-44e9-8c3d-ff58e4bf2130	train
c41c583a-a9de-4f0b-970f-00208c7dc815	train
378adb5e-3dcf-4b4b-95ae-d083f636e376	train
7e843765-662c-40ba-bcef-5b8881add0a2	train
85ed3363-7a66-41cb-ac5a-eb694553cfba	train
a08a6ae1-86fd-4648-9e04-869e7357368e	train
4d764246-90c4-4ecd-9967-25bfa3f47ebf	train
3c80d4df-c53f-4bae-b810-25099834c91b	train
7bdb75bb-5c78-4e53-9ebf-77591dd0feec	train
7e7ba002-a917-4aa4-a7ae-efd203091658	train
7d025037-6c3b-48f3-b60f-a6d9f7b5d9a2	train
018df97d-b092-4b92-8ffd-41f65aab44d0	train
94547d8d-1a54-46db-8cce-ce5508d66add	train
26716ce5-2e66-4548-b479-ff974c85fa05	train
d3cd462e-c3c5-40b2-907a-68225b6390d8	train
a38aaaaf-ce30-437a-87cc-3d25e5d9676a	train
8ab1c917-472b-4540-9961-f903ef246458	train
5a85b1c6-986d-4621-8653-01fe26a790e9	train
c3131f5a-3dfd-4f5f-9d1c-c48b5d4034d5	train
a2896d8e-6a02-4e1d-99c4-2bca1b465750	train
8e31a5e8-7945-478a-93a2-e726bd0b2c61	train
dab429f0-99fe-4e73-af69-f2bff6719712	train
b0e9c25d-e4bf-4f5f-939f-5fc306b3fa47	train
b90310b4-bb0f-4a53-9baf-22d4ae6cd464	train
eb21b643-418a-447b-b0d8-389489d62bfc	train
807dcc18-98e5-4eb9-b898-e964fe8641a7	train
ea489bfd-7fbb-4d57-b8f2-13bdf753a390	train
777cb3b6-dabc-4292-853e-a4c60a35c250	train
9cd4051f-e8f8-4340-a0fd-da22ea26cc62	train
3f3d2342-780a-498c-b428-60502856052e	train
9d0a594b-5f6a-4784-8d81-324791308d72	train
020f2df1-d32e-41fc-85a5-e168082563e2	train
25224a90-bb4f-43b8-a6b7-cd0ab2bd3cdc	train
db137a12-f578-47ef-b00e-74725d31b932	train
ebdeb906-e6df-4cbb-bebb-d4b67abed821	train
19f59171-01bd-4f05-a694-fea8ba9d1026	train
36b3fcdb-aec0-442c-92b1-9ff13c5b1e0e	train
da21621f-13c6-4758-b220-80cc366a45fe	train
a56c3f8e-910c-48a2-98a9-2bb4e6d1181c	train
96a0150b-a70f-477d-bd8c-ef365a13fcf8	train
7da6692e-42f7-4748-a76f-88090d3d1940	train
ef7f33f6-fa22-4447-8a3d-bcda351b60f2	train
159610ab-44a5-4eab-9654-954e65140ca6	train
a6161b7e-a03f-4186-8030-20468d538a94	train
020e8564-df02-45c3-9934-d0dc939ed3f7	train
fc7c6f6e-2c9c-4e6c-914e-4c53a8807efb	train
51b8c828-1652-47d3-842f-c44616ca42c2	train
71b318c1-e31f-48a5-8c29-23a332f1b99d	train
c7a7a4cd-6490-460a-a91f-9b207c31ac71	train
c9f4de12-3a2a-441c-8af4-77b61b27c000	train
aa2fc1c8-5024-4ddf-9d72-148cb89c9fc5	train
5642493c-60dd-4182-b5f1-09fa93d7dde8	train
1c1ca49a-d5e0-463f-93da-a5e92c17c9a1	train
7f3c4fca-e8ae-4223-a6e1-c301b88e3d34	train
a4f4fe66-c36e-4719-a944-6982541c9f78	train
5c46450c-14fa-413b-aeb9-460fc26902be	train
b3255b0d-a2cd-41df-82af-a23c212f8096	train
6d5e713e-8c1a-4a17-8181-ec1be2c403df	train
ade0c8e5-f5fc-40b5-91cc-ad86025b2445	train
8f9047ca-dc82-4a1b-b273-bf1cd108b3ba	train
657fb829-5b0f-4181-b581-4b308ad22070	train
7181d190-2e60-4b52-82be-ea966c92316a	train
32311fa4-8c98-4eb3-a8b9-7d546b903261	train
947693ba-abfb-4297-adbd-7fb694f380f6	train
b3d06898-6075-45e4-ba68-9f51ea601eb0	train
3d4e53d2-fe3e-4867-9a60-1341965fc9c0	train
2f52438e-0b85-4cdd-b7bd-785f85058f5d	train
29f4e2f4-411a-4a41-8865-1270deee038a	train
6f87410b-00fb-4d78-bfef-6e07264aec7b	train
5817a8bb-326b-4c8b-bf5e-b46971174944	train
c2e91f62-fa44-4523-b646-21ba169137ff	train
120142d1-ad27-4426-866b-4d26729e4759	train
d48704e6-1fa2-4b64-be12-ea0eddfc1db1	train
09ab04d7-a24a-40b8-a651-00f2eba30fff	train
70b60d1a-69ff-4c3a-8a47-7896de9480f7	train
fbc93f80-ef4c-48bf-ba2b-c62e5993e295	train
0ff9da1d-83f2-43d8-b4cb-288d49f2aa0a	train
4530811d-8520-4df9-98ea-6d32637c91b4	train
848b5237-4095-4142-85d8-0afeac73b8b7	train
a025f972-3d19-41d2-be02-1b9f6cbe3a8f	train
d8a0b9fc-af57-4dac-be46-b654c15f6152	train
77043de0-e391-4dfd-a554-75571d3a4f99	train
4ecf7378-e1a5-4a09-9316-3badf75d8346	train
1de60d25-8240-4e97-8cc4-181259209e06	train
76f8030f-5572-4933-8f78-391dcd5462dd	train
2e39b240-1716-41a7-9a85-9b87757945d8	train
6735464b-7dc6-481c-95cc-b44c174393e0	train
aae0d7f9-8c35-437d-9e4b-4d89a6f83955	train
5261f183-448a-451e-9d21-a99afad8a11c	train
10f78fbc-db7b-4fc8-bb3c-05015aa61c88	train
2aa39d7f-0484-49f2-8991-3e030a934560	train
b2d74794-484f-4033-ba84-f9a1c3679150	train
18c3f9e3-1a14-4e47-8496-6f5f89c33659	train
a60dcabb-5480-4853-963c-7505d4f5c3b7	train
b5235b0a-3fdf-4700-9ec9-a00dcd8ceb68	train
0d9b506e-4f34-4819-b55a-d6adf91000bf	train
0ebc9e30-07a5-4121-bea3-50f328485187	train
3ff27a1d-f57b-4b23-a4e6-5e251732dcfe	train
2b0a3de9-6e51-4f1d-bcd8-363703a53c7f	train
1b148a73-8e96-447e-9099-690b6de5e783	train
358ffff9-e4c6-4915-a2b5-606704df29b0	train
87942480-cf0b-4059-b19a-76f1a1068e0b	train
aeff87a2-c8db-4ba7-90c2-a158bb0772f1	train
713dc00b-3c02-4526-9eaa-0cd9e84227e8	train
741c23b5-9a64-4d28-a8c8-8217b69dfc65	train
a6cd8a24-bd6c-4fa8-894c-661471fbfa96	train
4ded29f8-a950-454e-b4fd-d40bd5deddc7	train
60f0fd78-2577-4408-8fa3-fe41936116ff	train
a4e7f307-9873-4766-8443-da10ce5e76b1	train
0de6d910-1b1e-4742-9dc8-e24cbf48f6d6	train
ed0912bb-b6d1-46f6-9bb8-6ae470b22480	train
2ba17484-0f4b-4bd3-96c7-80dc4ce678b3	train
a3cbc37e-4352-4b5f-a3f2-04548e9478cf	train
7cbc72ab-fe5d-48b0-b169-3a5ed31f1b54	train
4690aeb3-ca6d-415f-9b1d-ce50683f954e	train
57842a55-621c-40e7-a8f3-c9c4a10cbe8c	train
b6723e7d-5585-4419-b811-f856f530a579	train
4b10b9db-5bf9-4da9-bd05-c528f12a8ead	train
b2fda08a-16c8-4313-8567-ef2ea98811f2	train
d20fcf85-c307-4e61-abb3-801d83b51d1b	train
03c058e8-8f36-4f47-83db-df8875b55df6	train
a2bc70f7-f167-4bdb-965a-4e18cfb439e1	train
6ae077ea-69c8-4bdb-b3db-865c7029e336	train
944c23d1-836c-4ed1-9f55-77556f9e1bc4	train
45bf616c-c7df-4616-8e01-ce265c9f1a74	train
a82201c7-da6f-445c-a826-690dc5e85f0d	train
dce9ffab-1439-446d-b414-0a7990b0753e	train
5d1b56e9-5832-4263-8200-a7bed51a878d	train
84c68172-ccde-4b34-965d-ee6f9565839b	train
4f19978d-678e-4a98-a1c1-b49391836327	train
29da081b-a3f2-4456-b71f-a56feab48d1b	train
931ec159-8149-4ee6-8f4c-c66cc90c6a43	train
053f97d2-927f-48c2-9649-5cf4918f8c26	train
a147ecbf-1494-4fdb-af1a-8bd2add23dbc	train
6fdf9a0e-9944-4ce3-b336-13021c0f3242	train
bf7dcb59-9096-4783-8db9-46eb6083ab0d	train
76a77b93-de66-451f-a702-678dd55c39b6	train
46e0c87f-5b42-4bd8-85f8-687fae2b127b	train
d1af8213-ec73-4c59-ab6f-d9cdb2bc1347	train
00f7ccb1-4bbb-425e-aa47-4ceeb5d44769	train
1c2401a7-8d66-4f09-b3a6-b7bcf49b69c3	train
11248190-2976-41c1-8ebc-5afea0e8bd1c	train
5d47c8b3-3692-4f72-b34b-976469aed046	train
ac7101ee-e70d-4113-a271-6bbe5bbff2f0	train
a4ba9762-ffbf-472a-9efe-b23eb790915f	train
f3a0091a-ca18-469d-a256-58029a944bc7	train
5693e8a9-f142-4282-b733-1f48b0b5e252	train
64dbf755-327c-4d6e-9910-9f8b8f2f0517	train
38f31d71-2a47-426b-9f10-0261a5204da3	train
aafca97d-d7da-474e-b318-ca232bf8e4a2	train
e00c893e-8fcf-4fd4-a2fc-324a6b2832a0	train
96c6fb6f-ac3c-40df-8260-85e150b64dc0	train
cc12bfca-cfa5-4fbe-90d9-f76e7a808f90	train
de82765e-ff2f-407d-9ddb-64caa9661b60	train
5605344c-adb4-4e57-b9d6-4f617befdcb4	train
94cfb84c-f3d1-4380-8dde-9f92ed13f181	train
511066eb-bd2c-4da1-8327-383976803436	train
7ac57c30-33ff-4bb9-b3d1-cc0dd8436676	train
f8848efc-db17-45d4-8f17-7bece11ed44d	train
5cf14aca-aa40-40cf-9ce0-9583d1e8c693	train
e80d1cba-6bc6-4c26-830b-ba8431288194	train
d2d808c3-054c-46c8-aea9-7aaed329bce5	train
b8fdbe6c-b2da-4a52-982d-83fded565fc6	train
f598dfe9-063b-4de1-ba50-a62bdd454cad	train
e1e6e1c7-50fc-42de-ae83-0c0e6002a894	train
734161df-7c33-4e97-baf7-fd4cfb26b24d	train
dbf9d11c-0c3f-41a0-8b24-edf04be8e42b	train
a1fe1580-518d-44db-8a14-27b378373f1e	train
963aa736-dd34-4371-a7c4-71f417c7d0b7	train
e377b9c4-0e3a-4826-8e6b-bb9265012851	train
b4d37857-d140-4cf0-9217-606faf6816df	train
1af108e7-f3af-4601-a8f2-b3b17266bc48	train
7d843c1d-f9bb-446a-a023-6d3b7b7ea326	train
40ddeb77-8a6b-4049-8165-c78345bdcdab	train
8e475e12-f31a-439b-87b0-b5fcf0da88e1	train
92edb870-e1c9-4dad-bb5f-bc9590865531	train
91c87ef3-d281-42d9-b867-71bf5eb3156b	train
8e2e34ad-9ca6-4f58-bcb7-798032eebb1b	train
609c02f7-a2a0-4fe6-b095-1f1b9d077103	train
e4e93e49-d638-4a7f-bd7e-2fb4e29d607b	train
f184b035-5992-432d-874d-a9acc795239d	train
098e13a4-2b26-4d9e-b4f7-8ee3d74f8edc	train
f2d80ac1-8a14-49a0-8a91-3d1e683dec7d	train
e67a21ef-298a-400b-a165-3082a1fb6de3	train
ecc520fb-c9f4-46ef-a417-485225aa8609	train
bf9d67ad-8050-4eaf-be36-aaed6d8c4756	train
7dda1298-a276-427c-9a35-d3492d65b88b	train
46f8024b-d849-462b-bd07-b91f05221b3b	train
8c970d35-961e-4569-b5cf-1994075f2241	train
f9961a8e-58b9-4d50-a27a-4ef56b61f941	train
a7e8d539-74ba-4124-acef-48e4213e01b1	train
16dad6fc-95c5-47f0-a0e6-e491a8721752	train
5af1352f-db89-42f3-a511-eef872a1eba9	train
